timestamp,cpu_percent,memory_mb
1768243556,14.9,86
1768243556,75.0,158
1768243556,78.5,178
1768243556,51.0,179
1768243556,31.8,179
1768243556,25.8,201
1768243556,82.5,245
1768243557,140.8,314
1768243557,99.3,314
