timestamp,cpu_percent,memory_mb
1768245434,29.8,86
1768245434,59.2,150
1768245434,78.1,178
1768245434,73.2,179
1768245434,47.5,179
1768245434,37.5,200
1768245434,78.8,238
1768245435,150.5,310
1768245435,108.8,310
