timestamp,cpu_percent,memory_mb
1768245571,44.8,87
1768245571,75.2,147
1768245571,86.3,178
1768245571,55.5,179
1768245571,35.4,179
1768245571,22.2,218
1768245571,72.1,267
1768245572,111.4,307
1768245572,69.3,308
