timestamp,cpu_percent,memory_mb
1768245677,37.8,87
1768245677,69.2,158
1768245677,82.7,171
1768245677,61.5,172
1768245678,24.8,172
1768245678,57.3,217
1768245678,103.5,271
1768245678,124.3,313
1768245678,77.5,313
