timestamp,cpu_percent,memory_mb
1768245510,32.5,86
1768245510,65.4,151
1768245510,79.0,181
1768245510,67.0,182
1768245510,41.9,182
1768245510,16.6,182
1768245510,10.4,182
1768245511,23.6,218
1768245511,80.6,261
1768245511,137.9,309
1768245511,88.1,309
