timestamp,cpu_percent,memory_mb
1768245647,21.1,77
1768245647,53.8,116
1768245647,76.1,177
1768245647,52.7,180
1768245647,33.9,180
1768245647,21.0,196
1768245647,77.3,242
1768245648,130.3,307
1768245648,112.6,307
