timestamp,cpu_percent,memory_mb
1768245555,19.3,87
1768245555,57.0,159
1768245556,77.3,179
1768245556,49.2,180
1768245556,30.7,180
1768245556,35.3,213
1768245556,79.1,244
1768245556,144.0,303
1768245556,96.0,303
