timestamp,cpu_percent,memory_mb
1768245327,18.1,86
1768245327,57.8,151
1768245327,76.8,170
1768245327,48.7,171
1768245328,30.6,171
1768245328,18.8,172
1768245328,61.4,223
1768245328,118.9,301
1768245328,112.5,301
