timestamp,cpu_percent,memory_mb
1768245312,19.9,85
1768245312,57.4,157
1768245312,77.1,178
1768245312,75.3,179
1768245312,30.4,179
1768245313,18.8,192
1768245313,83.8,240
1768245313,136.2,313
1768245313,110.6,313
