timestamp,cpu_percent,memory_mb
1768245616,44.7,87
1768245616,72.6,167
1768245616,85.0,182
1768245617,54.7,183
1768245617,35.0,183
1768245617,49.3,213
1768245617,100.1,252
1768245617,131.1,317
1768245617,81.8,317
