timestamp,cpu_percent,memory_mb
1768245297,44.6,84
1768245297,73.8,158
1768245297,85.8,180
1768245297,55.3,180
1768245297,35.6,180
1768245297,22.1,199
1768245298,75.0,239
1768245298,130.5,309
1768245298,119.2,309
