timestamp,cpu_percent,memory_mb
1768245282,31.9,87
1768245282,63.4,149
1768245282,79.1,169
1768245282,68.3,170
1768245282,44.2,170
1768245282,36.7,184
1768245282,82.3,221
1768245283,146.7,297
1768245283,98.8,297
