timestamp,cpu_percent,memory_mb
1768245662,45.0,88
1768245662,73.4,160
1768245662,85.9,182
1768245662,55.3,183
1768245662,35.4,183
1768245663,21.9,226
1768245663,136.1,313
1768245663,97.1,313
