timestamp,cpu_percent,memory_mb
1768245540,42.8,87
1768245540,72.2,158
1768245540,85.8,180
1768245541,58.2,181
1768245541,37.4,181
1768245541,23.3,197
1768245541,68.0,244
1768245541,117.7,313
1768245541,75.4,313
