timestamp,cpu_percent,memory_mb
1768245388,44.8,86
1768245388,75.4,163
1768245388,84.6,183
1768245388,54.4,184
1768245389,33.8,184
1768245389,21.1,210
1768245389,76.6,241
1768245389,130.6,312
1768245389,113.1,312
