timestamp,cpu_percent,memory_mb
1768245631,20.1,85
1768245631,76.4,159
1768245632,75.5,173
1768245632,48.8,174
1768245632,30.4,174
1768245632,49.0,216
1768245632,100.6,300
1768245632,128.9,301
1768245632,80.2,303
