timestamp,cpu_percent,memory_mb
1768248750,20.3,83
1768248750,59.0,143
1768248750,78.3,176
1768248750,77.4,176
1768248750,31.1,177
1768248750,19.4,179
1768248750,73.5,233
1768248751,127.7,305
1768248751,110.8,305
