timestamp,cpu_percent,memory_mb
1768248812,37.7,86
1768248812,65.5,157
1768248812,80.7,188
1768248812,68.2,188
1768248812,27.2,188
1768248812,64.2,229
1768248812,121.2,287
1768248813,109.7,318
1768248813,68.4,319
