timestamp,cpu_percent,memory_mb
1768248888,41.7,86
1768248888,70.0,154
1768248888,83.5,174
1768248888,63.0,175
1768248888,40.9,175
1768248889,64.1,211
1768248889,112.5,255
1768248889,117.8,300
1768248889,73.5,300
