timestamp,cpu_percent,memory_mb
1768248857,41.7,87
1768248857,73.3,147
1768248858,84.7,170
1768248858,61.6,170
1768248858,39.5,170
1768248858,61.5,209
1768248858,112.7,246
1768248858,126.2,305
1768248858,78.6,305
