timestamp,cpu_percent,memory_mb
1768248918,35.5,86
1768248918,62.8,155
1768248919,79.1,171
1768248919,44.3,172
1768248919,27.7,172
1768248919,56.1,212
1768248919,101.1,269
1768248919,120.4,308
1768248919,74.8,309
