timestamp,cpu_percent,memory_mb
1768248565,35.6,82
1768248565,64.9,139
1768248565,80.6,177
1768248565,69.0,177
1768248566,44.8,177
1768248566,30.2,179
1768248566,78.5,241
1768248566,143.3,313
1768248566,101.0,313
