timestamp,cpu_percent,memory_mb
1768248903,20.4,86
1768248903,58.8,155
1768248903,76.7,182
1768248903,49.6,183
1768248904,30.9,183
1768248904,25.0,212
1768248904,77.7,250
1768248904,143.8,305
1768248904,99.8,305
