timestamp,cpu_percent,memory_mb
1768248643,18.4,85
1768248643,55.2,155
1768248643,80.4,175
1768248643,50.9,176
1768248643,32.8,176
1768248643,20.3,180
1768248644,64.4,243
1768248644,127.0,309
1768248644,112.9,309
