timestamp,cpu_percent,memory_mb
1768248673,15.1,82
1768248674,74.8,149
1768248674,83.0,173
1768248674,53.6,174
1768248674,33.2,174
1768248674,25.4,211
1768248674,80.4,240
1768248674,144.0,316
1768248674,102.7,316
