timestamp,cpu_percent,memory_mb
1768248780,18.3,86
1768248780,76.8,150
1768248781,80.0,174
1768248781,50.0,174
1768248781,31.9,174
1768248781,20.7,175
1768248781,7.7,175
1768248781,61.4,219
1768248781,126.7,299
1768248782,100.2,299
