timestamp,cpu_percent,memory_mb
1768248934,44.4,87
1768248934,72.5,156
1768248934,86.8,177
1768248934,58.8,178
1768248934,37.7,178
1768248934,23.4,220
1768248934,75.4,278
1768248935,102.9,310
1768248935,66.1,311
