timestamp,cpu_percent,memory_mb
1768248509,107.1,2228
1768248509,109.0,2078
1768248509,108.5,1952
1768248509,108.3,1862
1768248509,108.8,1792
1768248509,109.3,1720
1768248510,110.2,1564
1768248510,108.6,1535
1768248510,109.8,1526
1768248510,108.1,1513
1768248510,107.9,1451
1768248510,108.9,1357
1768248510,109.3,1307
1768248510,109.9,1313
