timestamp,cpu_percent,memory_mb
1768248627,38.5,83
1768248628,67.8,149
1768248628,82.9,169
1768248628,65.5,170
1768248628,42.5,170
1768248628,26.4,170
1768248628,41.3,199
1768248628,96.4,222
1768248629,135.3,296
1768248629,84.2,296
