timestamp,cpu_percent,memory_mb
1768248964,40.6,86
1768248964,71.5,157
1768248964,82.9,179
1768248964,61.6,180
1768248965,39.3,180
1768248965,64.8,218
1768248965,122.5,268
1768248965,113.9,306
1768248965,71.0,306
